"Estimates","se","Label","Country"
0.138494934136262,0.00433933570315638,"Fitness","FIN"
0.295131381730676,0.00595584012055062,"Social Status","FIN"
0.461325805828944,0.00415590706848451,"Age","FIN"
0.481226481293037,0.00384514552706029,"No. Characters","FIN"
0.624099717477864,0.00415563781650878,"Species","FIN"
0.139180156924118,0.0441994036970781,"Intervention","FJI"
0.294787910432337,0.0839222718010431,"Relation to AV","FJI"
0.220606575963719,0.103220691691717,"Law","FJI"
0.173708562926477,0.0995283935140843,"Gender","FJI"
0.0144938289744343,0.142324263200621,"Fitness","FJI"
0.316087037325815,0.143663964164718,"Social Status","FJI"
0.701498442052441,0.0976019974729821,"Age","FJI"
0.513187052060246,0.103886516530551,"No. Characters","FJI"
0.323841455540211,0.144665380959242,"Species","FJI"
0.0420471220629725,0.000831292425648263,"Intervention","FRA"
0.0935311933487115,0.00164458899624557,"Relation to AV","FRA"
0.375625438530492,0.00202340578958709,"Law","FRA"
0.217038568156158,0.0022357839195362,"Gender","FRA"
0.15628759469549,0.00200230247258083,"Fitness","FRA"
0.372217503675085,0.00283015069574907,"Social Status","FRA"
0.585255004632128,0.0018790721519454,"Age","FRA"
0.556109558153228,0.00190347202091765,"No. Characters","FRA"
0.642259611689315,0.00197317168191872,"Species","FRA"
0.100311578311836,0.0355802637195373,"Intervention","FRO"
0.0872581790210391,0.0655396339790346,"Relation to AV","FRO"
0.309329592731133,0.0679823172549728,"Law","FRO"
0.0282707440285115,0.0802743097428455,"Gender","FRO"
-0.0573771843735887,0.0906878536424296,"Fitness","FRO"
0.159684582601452,0.113456234033596,"Social Status","FRO"
0.537600833316367,0.0833520100502446,"Age","FRO"
0.694279505271333,0.0556675769862903,"No. Characters","FRO"
0.739063830679319,0.0666291488031091,"Species","FRO"
0.126259945059126,0.0935581906249524,"Intervention","GAB"
0.206261467176664,0.104551928847104,"Relation to AV","GAB"
0.312958435207824,0.122375310688393,"Law","GAB"
0.569175092510794,0.123315673435934,"Gender","GAB"
0.287527955547873,0.118188871441792,"Fitness","GAB"
0.457360962636185,0.255265880388674,"Social Status","GAB"
0.373999243978935,0.143105841964997,"Age","GAB"
0.465688706529137,0.149775034035945,"No. Characters","GAB"
0.292522811631132,0.188828049742346,"Species","GAB"
0.0754171845532613,0.000965342382783573,"Intervention","GBR"
0.119648392815689,0.00185697714831616,"Relation to AV","GBR"
0.332686604512671,0.00186009004216781,"Law","GBR"
0.0966127639898138,0.00203429544117781,"Gender","GBR"
0.196541636308528,0.00211070895719661,"Fitness","GBR"
0.353761818915184,0.00308838425794462,"Social Status","GBR"
0.502950369362876,0.00197403781721105,"Age","GBR"
0.539386653613906,0.00183968138921509,"No. Characters","GBR"
0.597346529490001,0.00250065210133596,"Species","GBR"
0.0522748931452457,0.0108857118734913,"Intervention","GEO"
0.0750963849452628,0.0206208146479436,"Relation to AV","GEO"
0.346270815021181,0.0220903215203577,"Law","GEO"
0.084838447435657,0.0243261763700387,"Gender","GEO"
0.174142808079375,0.0258132175022637,"Fitness","GEO"
0.341787906933952,0.0370201764391384,"Social Status","GEO"
0.45991064300063,0.0253913594523298,"Age","GEO"
0.470556947450856,0.0239517299774877,"No. Characters","GEO"
0.548677087304109,0.0252195270108694,"Species","GEO"
0.0437558128289208,0.0307387281140114,"Intervention","GGY"
0.127340304349096,0.0528765014824749,"Relation to AV","GGY"
0.334863068208417,0.0588183575833206,"Law","GGY"
0.149190926591869,0.0651009302092886,"Gender","GGY"
0.194123485469694,0.0870234744186408,"Fitness","GGY"
0.452607131284454,0.099490014425565,"Social Status","GGY"
0.642085035643372,0.0599167620312185,"Age","GGY"
0.525972686954174,0.0579632064511214,"No. Characters","GGY"
0.564982411027588,0.0722501475961753,"Species","GGY"
0.0573739765573895,0.0281146285150822,"Intervention","GHA"
0.203284288166914,0.0545456252795824,"Relation to AV","GHA"
0.441413238662316,0.0662627975083144,"Law","GHA"
0.189389700050657,0.0735002463948179,"Gender","GHA"
0.186449311421931,0.0814822073894494,"Fitness","GHA"
0.242757514070624,0.12064252040599,"Social Status","GHA"
0.357291661390149,0.0794570384181235,"Age","GHA"
0.607497650238905,0.0565703161461145,"No. Characters","GHA"
0.728668696921532,0.0564966646872018,"Species","GHA"
0.0503463293432004,0.0453102593010094,"Intervention","GIB"
0.0117483372357201,0.0709155292856393,"Relation to AV","GIB"
0.407694492855991,0.0687624364896477,"Law","GIB"
0.0337647275560692,0.0805501625230778,"Gender","GIB"
0.217409695359499,0.0906027301894208,"Fitness","GIB"
0.43564568121648,0.107581787979115,"Social Status","GIB"
0.486140724470255,0.0768573708937164,"Age","GIB"
0.620645009670675,0.0840171545839518,"No. Characters","GIB"
0.50484299442083,0.0911834878109533,"Species","GIB"
0.226107041353659,0.134586841849109,"Intervention","GIN"
0.411924119241192,0.230082410116029,"Relation to AV","GIN"
0.478998073217727,0.136733452636306,"Law","GIN"
0.42081664876003,0.21413634911282,"Gender","GIN"
-0.100227893357148,0.233694634418277,"Fitness","GIN"
0.307827387121754,0.304949372472945,"Social Status","GIN"
0.28335938591737,0.2285362684265,"Age","GIN"
0.58820805726494,0.280778207038627,"No. Characters","GIN"
1,7.23934602345599e-18,"Species","GIN"
0.0465919341421733,0.0302191920555844,"Intervention","GLP"
-0.0122264987658454,0.0587593689365589,"Relation to AV","GLP"
0.462451943831521,0.0658507918399876,"Law","GLP"
0.268305183785199,0.0783167748792904,"Gender","GLP"
0.153814805595601,0.0787434728739874,"Fitness","GLP"
0.486969310820084,0.112378111096583,"Social Status","GLP"
0.568596062608568,0.078442265651284,"Age","GLP"
0.43347823458619,0.0718944464915397,"No. Characters","GLP"
0.661148232913328,0.0618999936055533,"Species","GLP"
0.05571512961847,0.003567390706532,"Intervention","GRC"
0.143591370601203,0.00675286699405961,"Relation to AV","GRC"
0.368453351725804,0.00664187970596281,"Law","GRC"
0.0699314029705557,0.00795452729841685,"Gender","GRC"
0.141467140354071,0.00801075483417655,"Fitness","GRC"
0.289557346018809,0.011207307123184,"Social Status","GRC"
0.5359610701575,0.00719424787202335,"Age","GRC"
0.499934142614232,0.00714361952086633,"No. Characters","GRC"
0.616805254540175,0.00745156803844369,"Species","GRC"
-0.0136561165558155,0.0697848371171567,"Intervention","GRD"
0.411776162826084,0.105707521578087,"Relation to AV","GRD"
0.441558441558442,0.122366715457425,"Law","GRD"
0.162950428260617,0.114460112133002,"Gender","GRD"
0.245405557229484,0.14828896811401,"Fitness","GRD"
0.613973824572333,0.206042286996133,"Social Status","GRD"
0.66365973339614,0.109603408916032,"Age","GRD"
0.502332812948399,0.141202417934365,"No. Characters","GRD"
0.864170261765783,0.0984424072675734,"Species","GRD"
0.154468442000269,0.0635971311015148,"Intervention","GRL"
0.268497477737493,0.101370022284001,"Relation to AV","GRL"
0.480748396919744,0.0906111953977865,"Law","GRL"
0.174998700245932,0.136427494957624,"Gender","GRL"
0.0372054761950522,0.131534309058882,"Fitness","GRL"
0.297771154885464,0.165494513690042,"Social Status","GRL"
0.351441339868548,0.126718256599261,"Age","GRL"
0.326453120982255,0.122445616234152,"No. Characters","GRL"
0.308640633267398,0.153152740411623,"Species","GRL"
0.0339833823239684,0.00946908971002315,"Intervention","GTM"
0.188129075735846,0.0186623764251079,"Relation to AV","GTM"
0.306376015816934,0.0210926261650483,"Law","GTM"
0.155557575243466,0.024156904334466,"Gender","GTM"
0.218230528552354,0.0253807563599953,"Fitness","GTM"
0.458369315449715,0.0333914202789949,"Social Status","GTM"
0.463648606560234,0.0224737877071523,"Age","GTM"
0.467194556805769,0.0212419874378514,"No. Characters","GTM"
0.544156139697209,0.0240001241483519,"Species","GTM"
0.0898233926856338,0.0292977180455537,"Intervention","GUF"
0.123022338076101,0.0591328171368345,"Relation to AV","GUF"
0.30005223214234,0.0543365599399578,"Law","GUF"
0.25156101223429,0.0790860116931488,"Gender","GUF"
0.163440006260382,0.0789120019192498,"Fitness","GUF"
0.527864904595472,0.0926351115878581,"Social Status","GUF"
0.712929301932174,0.0588700777985824,"Age","GUF"
0.571102495947122,0.0669289721956752,"No. Characters","GUF"
0.506011454763527,0.0960429908844942,"Species","GUF"
0.0743388757796596,0.0283417615017823,"Intervention","GUM"
0.0322040751644557,0.0411398216208884,"Relation to AV","GUM"
0.414470231233634,0.0429426046667852,"Law","GUM"
0.19540349049705,0.0576182096860049,"Gender","GUM"
0.137379258562166,0.05553884606205,"Fitness","GUM"
0.366093191809237,0.0838902592512426,"Social Status","GUM"
0.522072495415026,0.0515009269399443,"Age","GUM"
0.51991896786884,0.051103956359538,"No. Characters","GUM"
0.465072048626148,0.0596969377256592,"Species","GUM"
-0.0332515127313724,0.0669729257944868,"Intervention","GUY"
0.128711391153941,0.0731646401868639,"Relation to AV","GUY"
0.156584260809613,0.0800187455244956,"Law","GUY"
0.0686951762369049,0.14086172691646,"Gender","GUY"
0.179057351822063,0.135644831092425,"Fitness","GUY"
0.279077117485976,0.210053484883317,"Social Status","GUY"
0.461952466351886,0.12442798190785,"Age","GUY"
0.447335894597552,0.123103218849191,"No. Characters","GUY"
0.494264988850569,0.147549191748921,"Species","GUY"
0.0762787101239622,0.0034668431012671,"Intervention","HKG"
0.0871594299837001,0.0067379985235242,"Relation to AV","HKG"
0.424483105937383,0.00659525324860715,"Law","HKG"
0.0593004814769906,0.00746889867745158,"Gender","HKG"
0.148795067654345,0.00791583594717173,"Fitness","HKG"
0.304344179951874,0.0112085939147289,"Social Status","HKG"
0.376798765109313,0.007611678585725,"Age","HKG"
0.46017195758194,0.00716341070432549,"No. Characters","HKG"
0.571881294848591,0.0078270288109802,"Species","HKG"
0.0213347717204652,0.0160393273004999,"Intervention","HND"
0.0607394371807229,0.0286187861988821,"Relation to AV","HND"
0.299081728639739,0.0302433951111161,"Law","HND"
0.185302694048227,0.0367621837290135,"Gender","HND"
0.15413194065765,0.0377552094515842,"Fitness","HND"
0.42485607306602,0.0528445414704269,"Social Status","HND"
0.463289437763638,0.0366207353401158,"Age","HND"
0.435367735593423,0.0352866582304774,"No. Characters","HND"
0.469986929099311,0.0399175910268572,"Species","HND"
0.0475910323601508,0.00469924681733584,"Intervention","HRV"
0.0869306443692931,0.00905192190046192,"Relation to AV","HRV"
0.396286176746849,0.00881890360296944,"Law","HRV"
0.090841871832459,0.0104124838602167,"Gender","HRV"
0.177028861510434,0.0111185612733018,"Fitness","HRV"
0.338052776341832,0.0153132208404516,"Social Status","HRV"
0.506642137589206,0.0100354024652283,"Age","HRV"
0.527255396606292,0.0097609167789132,"No. Characters","HRV"
0.61841867913421,0.0107064512983899,"Species","HRV"
0.0262239882508726,0.0651392461423185,"Intervention","HTI"
-0.00300802032875416,0.158604413157378,"Relation to AV","HTI"
0.228803418803419,0.150506970894906,"Law","HTI"
0.374778780541286,0.128089424619974,"Gender","HTI"
0.0825488384846948,0.179399303220722,"Fitness","HTI"
0.167575884148916,0.221270850199766,"Social Status","HTI"
0.590394528474918,0.122208633134341,"Age","HTI"
0.563534850761711,0.129991901211216,"No. Characters","HTI"
0.730972772525077,0.127627977024579,"Species","HTI"
0.0497945029883571,0.00149352892157793,"Intervention","HUN"
0.0586767721625767,0.00281322654004186,"Relation to AV","HUN"
0.367554627650782,0.00282630473551864,"Law","HUN"
0.154823502643652,0.00350010835288762,"Gender","HUN"
0.167141002943112,0.00371592429723208,"Fitness","HUN"
0.397777025653149,0.00495313757930731,"Social Status","HUN"
0.537656412259977,0.00324841038170028,"Age","HUN"
0.541771670249373,0.00300374975808246,"No. Characters","HUN"
0.682258787320846,0.0031700253971892,"Species","HUN"
0.0396585278954163,0.00395736670862478,"Intervention","IDN"
0.0879755563505811,0.00716308162166728,"Relation to AV","IDN"
0.398171017367521,0.00771031385819458,"Law","IDN"
0.102064333675867,0.00878673596524684,"Gender","IDN"
0.159530680630383,0.00926913916980797,"Fitness","IDN"
0.379726867272088,0.0127038694537618,"Social Status","IDN"
0.402001004159153,0.00876708153236134,"Age","IDN"
0.456525404514379,0.00812754424178699,"No. Characters","IDN"
0.547935796529204,0.00846593626995641,"Species","IDN"
0.0599229367251232,0.0268124508333856,"Intervention","IMN"
0.10793834273838,0.050940754370013,"Relation to AV","IMN"
0.341243356519763,0.0473192014718066,"Law","IMN"
0.132064364109302,0.0608523061767847,"Gender","IMN"
0.0645382809910564,0.0603220521459603,"Fitness","IMN"
0.314075125028846,0.0955772422276959,"Social Status","IMN"
0.519538519067712,0.0574610007132577,"Age","IMN"
0.60525454392569,0.0519711224394829,"No. Characters","IMN"
0.640144085117641,0.051901162151996,"Species","IMN"
0.0597728082165263,0.00300504694694203,"Intervention","IND"
0.11615467457294,0.00590614855693132,"Relation to AV","IND"
0.315398221936516,0.00615705011931361,"Law","IND"
0.123460925782857,0.00705439713083963,"Gender","IND"
0.127040690390785,0.00726282848183384,"Fitness","IND"
0.316949950488688,0.0101846577564243,"Social Status","IND"
0.410941922882638,0.00702227121156501,"Age","IND"
0.477665245145362,0.00623951020814671,"No. Characters","IND"
0.556126051231845,0.00677820840561534,"Species","IND"
0.0713882980226813,0.00338926067624593,"Intervention","IRL"
0.12001965639707,0.00624526990543553,"Relation to AV","IRL"
0.324753245581823,0.00653791553428688,"Law","IRL"
0.101566707047302,0.00751963304101714,"Gender","IRL"
0.185334974735837,0.00789016166443991,"Fitness","IRL"
0.308437170475695,0.0113644681355438,"Social Status","IRL"
0.494194179679072,0.00740842140466448,"Age","IRL"
0.54315472048548,0.00664020143516385,"No. Characters","IRL"
0.614520209257623,0.00979957121950607,"Species","IRL"
0.0408027194264696,0.0103814008865355,"Intervention","IRN"
0.191886746788219,0.0194487466793978,"Relation to AV","IRN"
0.293049656860951,0.0199076619012513,"Law","IRN"
0.0508510687911714,0.0251290624648899,"Gender","IRN"
0.128442367664454,0.0261472252093774,"Fitness","IRN"
0.34726786151746,0.0345517254403585,"Social Status","IRN"
0.473999240417618,0.0222900625349006,"Age","IRN"
0.480534300104674,0.0222600816409002,"No. Characters","IRN"
0.67914589491993,0.0209075723341148,"Species","IRN"
0.00681312088297322,0.0144173848452457,"Intervention","IRQ"
0.0989878935376947,0.0279865355936416,"Relation to AV","IRQ"
0.321602627888772,0.0314053332816821,"Law","IRQ"
0.100758170921223,0.0349990108429551,"Gender","IRQ"
0.112613788302936,0.039678343418162,"Fitness","IRQ"
0.357588171198204,0.0500062952346694,"Social Status","IRQ"
0.434320365655853,0.0344973389486873,"Age","IRQ"
0.530139787408831,0.03003745987248,"No. Characters","IRQ"
0.538283541511406,0.0347604397042449,"Species","IRQ"
0.0917733368656988,0.00974080761093424,"Intervention","ISL"
0.114420024118998,0.017837526944134,"Relation to AV","ISL"
0.337842217329752,0.0180234894493288,"Law","ISL"
0.0756413226719494,0.0207307694931107,"Gender","ISL"
0.164712129026537,0.0232792177515289,"Fitness","ISL"
0.30473361463361,0.0303290521341331,"Social Status","ISL"
0.502100022221977,0.0189097702795923,"Age","ISL"
0.523817308140697,0.0185003400911407,"No. Characters","ISL"
0.63460242506897,0.0201970534967769,"Species","ISL"
0.0320582337676946,0.00236619910640255,"Intervention","ISR"
0.100754320807891,0.00416325167536425,"Relation to AV","ISR"
0.357149433916429,0.00447667053111301,"Law","ISR"
0.0967002975962493,0.00551933929764459,"Gender","ISR"
0.141984668318468,0.00577183667868229,"Fitness","ISR"
0.376391534441433,0.00809606665472872,"Social Status","ISR"
0.464247661700329,0.00531691736382784,"Age","ISR"
0.541741334989311,0.00479129425914136,"No. Characters","ISR"
0.52154657668692,0.0060583510203096,"Species","ISR"
0.0466229967904676,0.00131455050615643,"Intervention","ITA"
0.0889896138071333,0.00248013194145335,"Relation to AV","ITA"
0.375755210701897,0.00286798974554871,"Law","ITA"
0.11489543255627,0.00315236292893779,"Gender","ITA"
0.172611744731608,0.00323088224273692,"Fitness","ITA"
0.356617320435427,0.00449175559138721,"Social Status","ITA"
0.546147922865633,0.00291660182648993,"Age","ITA"
0.510379391665161,0.00282840889217255,"No. Characters","ITA"
0.672606589096788,0.00277427800330051,"Species","ITA"
0.0217512686978448,0.019951984317964,"Intervention","JAM"
0.0779048150743331,0.0357148457662392,"Relation to AV","JAM"
0.33475587820264,0.0361364258293265,"Law","JAM"
0.173961224175873,0.0464566838767388,"Gender","JAM"
0.159514660700901,0.0492204992452003,"Fitness","JAM"
0.330932331493301,0.0636378468881467,"Social Status","JAM"
0.475728241239957,0.0421870792676611,"Age","JAM"
0.545425497997155,0.036551635039683,"No. Characters","JAM"
0.641518857827106,0.0399009891702123,"Species","JAM"
0.077269186768721,0.0254731894032985,"Intervention","JEY"
0.0712706283263773,0.0456100074986445,"Relation to AV","JEY"
0.253751143390122,0.048356709191001,"Law","JEY"
0.0933785803175728,0.0542388926861877,"Gender","JEY"
0.237299170419365,0.058152407634184,"Fitness","JEY"
0.313919133079843,0.0842262132769497,"Social Status","JEY"
0.468230837996832,0.0496124084160788,"Age","JEY"
0.548242836719468,0.0534815514141449,"No. Characters","JEY"
0.454142341797159,0.0601635057679658,"Species","JEY"
0.0294955199130601,0.00858148548282939,"Intervention","JOR"
0.229365432453421,0.0169844066692399,"Relation to AV","JOR"
0.329375950250631,0.0173518601592782,"Law","JOR"
0.0762251881737753,0.0203045271391001,"Gender","JOR"
0.0939319892362506,0.0218821890605282,"Fitness","JOR"
0.300857447730743,0.0306144348286533,"Social Status","JOR"
0.391454266309821,0.0203705581401261,"Age","JOR"
0.477924847527644,0.0182237532149176,"No. Characters","JOR"
0.673854092656908,0.0193841322964655,"Species","JOR"
0.0736536850300765,0.00148979679014082,"Intervention","JPN"
0.235227298742528,0.00287079045843631,"Relation to AV","JPN"
0.412275106308261,0.00288151907475914,"Law","JPN"
0.0947944815281239,0.00309005940736669,"Gender","JPN"
0.124454729721545,0.00316682595461609,"Fitness","JPN"
0.318228363385585,0.00451569711620233,"Social Status","JPN"
0.400064090237202,0.00310116886430045,"Age","JPN"
0.373655849606852,0.00295717309093533,"No. Characters","JPN"
0.596494837241607,0.00320411713937999,"Species","JPN"
0.0537995083070185,0.00737421464190216,"Intervention","KAZ"
0.115869496250925,0.013478066180256,"Relation to AV","KAZ"
0.336811710960602,0.0148273950972201,"Law","KAZ"
0.0498219505331427,0.0171020141456243,"Gender","KAZ"
0.1586720724026,0.0180561023003992,"Fitness","KAZ"
0.384340235690667,0.0238151164130214,"Social Status","KAZ"
0.490867220398722,0.0156334145376504,"Age","KAZ"
0.481404052753788,0.0152620434725859,"No. Characters","KAZ"
0.610546207311485,0.0156371132599138,"Species","KAZ"
0.0737794833183091,0.0200503104259038,"Intervention","KEN"
0.121912921726687,0.0332034235255776,"Relation to AV","KEN"
0.314246761235011,0.0383094654123183,"Law","KEN"
0.0781340271449464,0.040107293836009,"Gender","KEN"
0.0669195845178484,0.0425143613372053,"Fitness","KEN"
0.353581917965299,0.0534012748652634,"Social Status","KEN"
0.480575613434399,0.0444040811798168,"Age","KEN"
0.491812609552733,0.037732101700913,"No. Characters","KEN"
0.708904824996252,0.0349942720079452,"Species","KEN"
0.0953079552789821,0.0223787214885244,"Intervention","KGZ"
0.0828940748480978,0.0412488022706771,"Relation to AV","KGZ"
0.332578978336539,0.0423840001928521,"Law","KGZ"
0.108557060790674,0.0452727282693138,"Gender","KGZ"
0.115103628706077,0.0479989576166713,"Fitness","KGZ"
0.373226753911879,0.0690972609075376,"Social Status","KGZ"
0.479177701296015,0.0448215098376146,"Age","KGZ"
0.459312748941276,0.0444579549710643,"No. Characters","KGZ"
0.574940655006014,0.0493457416155521,"Species","KGZ"
0.0441887966942791,0.0180129418585982,"Intervention","KHM"
0.170649146123042,0.0322115121828949,"Relation to AV","KHM"
0.365364953267706,0.0378877132841875,"Law","KHM"
0.17362233596244,0.0424543096460543,"Gender","KHM"
0.13521622343574,0.043061276503548,"Fitness","KHM"
0.286101250787527,0.0594554734498985,"Social Status","KHM"
0.328866100410688,0.0486113088347027,"Age","KHM"
0.484862822355612,0.0344856255271666,"No. Characters","KHM"
0.54483070974818,0.0468069277943599,"Species","KHM"
0.0613135489110766,0.00328824431721262,"Intervention","KOR"
0.132327318733337,0.00714070522021143,"Relation to AV","KOR"
0.356525785727208,0.0064070329288688,"Law","KOR"
0.121054384369239,0.00683847574271809,"Gender","KOR"
0.106006477878533,0.00696208805766442,"Fitness","KOR"
0.295447474160429,0.0100811802214763,"Social Status","KOR"
0.378117868652513,0.00694013732242381,"Age","KOR"
0.434162459797733,0.0064165798251719,"No. Characters","KOR"
0.700411899594678,0.00589478671191947,"Species","KOR"
0.0371048574487331,0.0125045979324153,"Intervention","KWT"
0.133565720168824,0.0227744730173342,"Relation to AV","KWT"
0.375241380573508,0.0242082509501246,"Law","KWT"
0.062478169525154,0.0274456652090859,"Gender","KWT"
0.117578386098445,0.0301011727453586,"Fitness","KWT"
0.351014635124342,0.0385469914081167,"Social Status","KWT"
0.40279949855412,0.0270335634748516,"Age","KWT"
0.423940393044126,0.0265293557079208,"No. Characters","KWT"
0.62320767082581,0.024590611478006,"Species","KWT"
-0.0269178183750534,0.0431830574455284,"Intervention","LAO"
0.0804313780270225,0.0811357951201028,"Relation to AV","LAO"
0.448117362105031,0.069120888587326,"Law","LAO"
-0.127121568906991,0.104558720951182,"Gender","LAO"
0.105706438946031,0.111250378994466,"Fitness","LAO"
0.467960231976469,0.154275373482259,"Social Status","LAO"
0.558884548102216,0.0826870763222985,"Age","LAO"
0.535370666148202,0.0861928193197549,"No. Characters","LAO"
0.541733399385207,0.0939312152458059,"Species","LAO"
0.038429365031685,0.0109786945092019,"Intervention","LBN"
0.118943181522277,0.0230198434173429,"Relation to AV","LBN"
0.389624126146434,0.0226243220123778,"Law","LBN"
0.0866039068696289,0.0255958572403738,"Gender","LBN"
0.103607451958763,0.0282880520676742,"Fitness","LBN"
0.329076443165597,0.0384678905478347,"Social Status","LBN"
0.456452632784025,0.0255401910435862,"Age","LBN"
0.495552680115806,0.0235365115615934,"No. Characters","LBN"
0.595532250470155,0.030724572413345,"Species","LBN"
-0.0594439239550529,0.0883494648400856,"Intervention","LBR"
0.018622705943051,0.221561152479031,"Relation to AV","LBR"
0.679632999696694,0.218468715894347,"Law","LBR"
-0.212478588972482,0.198000480891297,"Gender","LBR"
0.217047676994134,0.33471853848017,"Fitness","LBR"
0.412370092702745,0.255772104253751,"Social Status","LBR"
0.786103076792505,0.153553893127697,"Age","LBR"
0.534572610532424,0.18653615959145,"No. Characters","LBR"
0.84859335560158,0.113201392049316,"Species","LBR"
0.0614121324468908,0.0371226672359201,"Intervention","LBY"
0.155292696105894,0.0782192872359551,"Relation to AV","LBY"
0.405181317745871,0.0821813905750247,"Law","LBY"
0.0902995179053004,0.101387340913327,"Gender","LBY"
0.114280656415259,0.101070108601763,"Fitness","LBY"
0.38405875884491,0.128401074340687,"Social Status","LBY"
0.422690818746403,0.0991764111472807,"Age","LBY"
0.410524919016716,0.0791627212911027,"No. Characters","LBY"
0.685797441659556,0.0883873682390097,"Species","LBY"
0.0357921320488327,0.0693873183118403,"Intervention","LCA"
0.124077111254687,0.119916222189394,"Relation to AV","LCA"
0.307553956834532,0.135099741523384,"Law","LCA"
0.160389191819063,0.160242361882966,"Gender","LCA"
0.241673825557083,0.13599507136878,"Fitness","LCA"
0.396232011729747,0.155944742838903,"Social Status","LCA"
0.626414616071231,0.135643469357005,"Age","LCA"
0.314722547085142,0.143958444230469,"No. Characters","LCA"
0.656078645510896,0.130765432684356,"Species","LCA"
0.0519893593883927,0.0344202562627509,"Intervention","LIE"
0.148957940121973,0.0820611663567208,"Relation to AV","LIE"
0.337346134268017,0.0733940542607099,"Law","LIE"
0.00343557155066998,0.0703574711411868,"Gender","LIE"
-0.00856800734887268,0.0806882435054304,"Fitness","LIE"
0.325347740511861,0.132521925483884,"Social Status","LIE"
0.289863754236296,0.0974103545252734,"Age","LIE"
0.384475321065296,0.0878162127703099,"No. Characters","LIE"
0.470611696376006,0.141081224307275,"Species","LIE"
0.0875020450527357,0.0159973037534074,"Intervention","LKA"
0.145737203439741,0.0317099481841229,"Relation to AV","LKA"
0.327292578417849,0.0313021869351102,"Law","LKA"
0.0644515328036565,0.0345189979228235,"Gender","LKA"
0.205107942031843,0.0373766088848278,"Fitness","LKA"
0.348260313980792,0.0547914909098648,"Social Status","LKA"
0.418664238164406,0.0356210728183775,"Age","LKA"
0.482926448224165,0.0306906180048072,"No. Characters","LKA"
0.618038146263155,0.0364374165080697,"Species","LKA"
0.0439328616838816,0.0027427412225966,"Intervention","LTU"
0.0862095841918055,0.00543507055291642,"Relation to AV","LTU"
0.266521599573266,0.00550067931849381,"Law","LTU"
0.125599830228961,0.00656955277140267,"Gender","LTU"
0.220006193119493,0.00654043192126775,"Fitness","LTU"
0.415530948613808,0.00908722777760995,"Social Status","LTU"
0.539295679727219,0.00578152759921073,"Age","LTU"
0.508519779636707,0.00568354773432506,"No. Characters","LTU"
0.604269688591444,0.00599667672679444,"Species","LTU"
0.072682783040865,0.00777002842195234,"Intervention","LUX"
0.0930314830931558,0.0154746978131605,"Relation to AV","LUX"
0.368272947667929,0.0138439271136939,"Law","LUX"
0.122261163461664,0.016521635662232,"Gender","LUX"
0.159414831557012,0.0172385697446989,"Fitness","LUX"
0.295063641484821,0.024721642188584,"Social Status","LUX"
0.458068347800384,0.0165999061099625,"Age","LUX"
0.503405364951525,0.0150427943902988,"No. Characters","LUX"
0.63248412128484,0.0162569026714402,"Species","LUX"
0.0676153813773174,0.00586765728123667,"Intervention","LVA"
0.0104689123046533,0.0122244222267455,"Relation to AV","LVA"
0.392062886876069,0.0111850322700847,"Law","LVA"
0.0738131627840111,0.0126652968585155,"Gender","LVA"
0.184700471422259,0.0131787468909024,"Fitness","LVA"
0.362250773105549,0.0184476758845298,"Social Status","LVA"
0.479464408718486,0.012154612380303,"Age","LVA"
0.471738393959532,0.0116197811550305,"No. Characters","LVA"
0.584892146357394,0.0124874797259672,"Species","LVA"
0.0772257621815408,0.0227379488346445,"Intervention","MAC"
0.150801621084745,0.0403029218187258,"Relation to AV","MAC"
0.461782755046497,0.0393531641095031,"Law","MAC"
0.10878365880501,0.0467318517820334,"Gender","MAC"
0.120272483846194,0.0520549929496069,"Fitness","MAC"
0.261565541934042,0.0776107624878107,"Social Status","MAC"
0.413186219993334,0.0475935048180597,"Age","MAC"
0.40434034325281,0.0464324027016538,"No. Characters","MAC"
0.551619118651848,0.0464012171593179,"Species","MAC"
0.14517961926769,0.0638889267215721,"Intervention","MAF"
0.113164613164613,0.137694398004542,"Relation to AV","MAF"
0.399747372088972,0.149250371225361,"Law","MAF"
0.0804474211720607,0.165655622042383,"Gender","MAF"
0.171025665723381,0.154075387072247,"Fitness","MAF"
0.433745695702079,0.236841121832703,"Social Status","MAF"
0.670169612782342,0.140300281322024,"Age","MAF"
0.453400920040058,0.164238156176931,"No. Characters","MAF"
0.71359858357778,0.166388815901589,"Species","MAF"
0.0300723903033284,0.00722258371193546,"Intervention","MAR"
0.10437832737284,0.012908219931032,"Relation to AV","MAR"
0.356029275711561,0.0132120951043507,"Law","MAR"
0.12478138457219,0.0163755350910222,"Gender","MAR"
0.128150084462419,0.017365628449586,"Fitness","MAR"
0.391248999437554,0.0240688079289648,"Social Status","MAR"
0.514837022188941,0.0150805522981334,"Age","MAR"
0.501972443854086,0.0152623706108866,"No. Characters","MAR"
0.634404207923746,0.0153854392885653,"Species","MAR"
0.0709068490151936,0.0305398827755345,"Intervention","MCO"
5.58451228592761e-05,0.0592806136543715,"Relation to AV","MCO"
0.48611051237262,0.0545555211305726,"Law","MCO"
0.215168025437552,0.0754467479672209,"Gender","MCO"
0.141306221316745,0.086731040410488,"Fitness","MCO"
0.2498481954224,0.131171314904163,"Social Status","MCO"
0.421240084673653,0.0841337310168356,"Age","MCO"
